lcd_id,lcd_version,rev_hist_num,rev_hist_date,rev_hist_exp,last_updated
34914,68,9,02/03/2017,LCD revised and published on 04/13/2017 effective for dates of service on and after 02/03/2017 to add ICD-10 code M85.80 as a covered diagnosis to the Group 1 codes. Reformatted the CPT code groups to align with their respective ICD-10 code groups. Added short descriptors to the CPT Codes in the Utilization Guidelines.,04/06/2017
34914,68,8,10/01/2016,LCD revised and published on 10/13/2016 effective for dates of service on and after 10/01/2016 to reflect the ICD-10 Annual Code Updates. The following ICD-10 code has been added to the LCD Group 1 codes: K90.49.,10/06/2016
34914,68,7,10/01/2016,"LCD revised and published on 09/29/2016 effective for dates of service on and after 10/01/2016 to reflect the ICD-10 Annual Code Updates. The following ICD-10 code(s) have been deleted and therefore removed from the LCD: Group 1 code K90.4, Group 3 code K90.4 and Group 7 code E78.0. The following ICD-10 code(s) have been added to the LCD: Group 3 code K90.49 and Group 7 codes E78.00 and E78.01.",09/22/2016
34914,68,6,08/04/2016,"The following ICD-10-CM diagnoses codes were added to the Group 7 codes as covered diagnoses: E11.65, E11.9, E13.9, E78.0, E78.1, E78.2, E78.3, and E78.4.",07/29/2016
34914,68,5,08/04/2016,"LCD posted for notice on 06/16/2016. LCD becomes effective for dates of service on and after 08/04/2016.

01/22/2016 DL34914 Draft LCD posted for comment.",06/09/2016
34914,68,4,04/07/2016,LCD revised and published on 04/14/2016 effective for dates of service on and after 04/07/2016 to remove CPT code 86141 (hsCRP) from this LCD. Refer to LCD L34856 for coverage of CPT code 86141.,04/08/2016
34914,68,3,10/01/2015,"LCD revised and published on 02/11/2016 effective for dates of service on and after 10/01/2015 to add several ICD-10 codes as covered diagnoses. E55.0 added to Group 1, E44.0; F03.90; G30.0; G30.1; G30.8; G30.9; K14.0; K31.8; K50.012-K50.014; K50.112-K50.114; K50.812-K50.814; K50.912-K50.914; R20.0-R20.9 and R41.82 added to Group 3, D64.0-D64.3 and K14.0 added to Group 4, D69.49 added to Group 5, Z94.3 added to Group 6, E11.65; E11.9; E13.9; E78.0-E78.5; I25.110-I25.119 and I25.84 added to Group 7, and E78.0 added to Group 8.",02/05/2016
34914,68,2,10/01/2015,LCD revised and published 10/29/2015 effective for dates of service 10/01/2015 and after to add additional ICD-10 codes with higher specificity.,10/23/2015
34914,68,1,10/01/2015,LCD revised and published on 10/08/2015 to remove CPT code 86353 from the Diagnosis Code Group 6. Notation for NCD 190.8 added.,10/01/2015
34924,79,15,12/27/2020,"LCD posted for notice on 11/12/2020. LCD becomes effective for dates of service on and after 12/27/2020.

06/25/2020 DL34924 Draft LCD posted for comment.",11/06/2020
34924,79,14,11/14/2019,"LCD revised and published on 11/14/2019. All codes and related coding information have been removed and placed in the related billing and coding article, A55229, consistent with Change Request (CR) 10901. NCD and manual language has been removed and replaced with the applicable references. The sources have been moved to the bibliography section and numbered. There has been no coverage change with this LCD revision",11/08/2019
34924,79,13,04/18/2019,"LCD revised and published on 04/18/2019 in response to CMS Change Request (CR) 10901 to add CMS IOM Publication 100-08, Chapter 13 to the IOM Reference section and to remove the reference and language from the body of the LCD. CMS IOM reference for Publication 100-09 pertains to coding therefore it has been removed from the LCD. There has been no change in content to the LCD.",04/12/2019
34924,79,12,05/17/2018,"LCD updated on 05/17/2018 for administrative purposes. No changes have been made to the LCD content.

At this time the 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination, therefore, not all the fields included in the LCD are applicable as noted in this policy.",05/11/2018
34924,79,11,01/01/2018,"LCD revised and published on 01/25/2018 effective for dates of service on and after 01/01/2018 to reflect the annual CPT/HCPCS code updates. For the following CPT/HCPCS codes either the short description and/or the long description was changed: 36468, 36470, 36471, 37760, and 37761. Depending on which description is used in this LCD there may not be any change in how the codes display in the document.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; therefore, not all the fields included on the LCD are applicable as noted in this policy.",01/19/2018
34924,79,10,10/01/2017,"LCD revised and published on 10/05/2017 effective for dates of service on and after 10/01/2017 to reflect the ICD-10 Annual Code Updates. The following ICD-10 code(s) have undergone a descriptor change: I83.891, I83.892, I83.899.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; therefore, not all the fields included on the LCD are applicable as noted in this policy.",09/29/2017
34924,79,9,01/01/2017,LCD revised and published on 01/12/2017 effective for dates of service on and after 01/01/2017 to reflect the annual CPT/HCPCS code updates. The following CPT/HCPCS code 93965 has been deleted and therefore removed from group 1 of the LCD. For the following CPT/HCPCS codes either the short description and/or the long description was changed. Depending on which description is used in this LCD there may not be any change in how the codes display in the document: 36476 and 36479.,01/06/2017
34924,79,8,10/01/2015,"Due to system limitations the ICD-10 code groups have been reorganized. Group 1 CPT/HCPCS codes do not have any associated diagnosis. Group 1 ICD-10 codes now correspond to Group 2 CPT/HCPCS codes and Group 2 ICD-10 codes now correspond to Group 3 CPT/HCPCS codes. For each group of ICD-10 codes, the relevant CPT/HCPCS codes are listed in the Group paragraph.",05/06/2016
34924,79,7,10/01/2015,LCD revised and published on 10/16/2015 for dates of service on and after 10/01/2015 to add several ICD-10 codes for higher specificity to Group 2 and 3 as covered diagnoses and more specific codes to the group of codes that do not support medical necessity. Also corrected typographical errors.,10/09/2015
34924,79,6,10/01/2015,LCD revised and published on 09/11/2015 to include sources submitted for review. No changes made to the content of the LCD.,09/04/2015
34924,79,5,10/01/2015,LCD revised and published on 05/14/2015 to provide clarification regarding the treatment of varicose veins below 10mm and to provide clarification regarding the use of duplex and ultrasound during certain procedures.,05/07/2015
34924,79,4,10/01/2015,"LCD revised and published on 03/12/2015. The following statement has been revised in response to a reconsideration request to remove the reference to ERFA; “ERFA and EVLT have not been established as medically safe or effective and are not FDA approved for perforator or short vein ligation. Therefore, ERFA and EVLT are not covered for perforator vein ligation or ablation.” Additional reconsideration request regarding the size requirement for saphenous vein treatment, occlusion of non-acute deep vein thrombosis, and a weight reduction requirement was taken under consideration. No change to the policy was made in response to this request other than to add the Article that was submitted to the sources.",03/06/2015
34924,79,3,10/01/2015,"LCD revised on 12/09/2014 to correct formatting, spelling error. No substantial changes made to the content of the LCD.",12/09/2014
34924,79,2,10/01/2015,"LCD revised to correct wording in the Indications section to include ""minimum of "" in bullet #1.

To correct LCD title name to ""Treatment of Varicose Veins and Venous Stasis Disease of the Lower Extremities""",12/04/2014
34924,79,1,10/01/2015,LCD revised on 10/09/2014 and posted on 12/04/2014 to create uniform LCD with other MAc Jurisdiction.,11/25/2014
34938,68,10,09/26/2019,"LCD revised and updated 09/26/2019. Consistent with CMS Change Request 10901, the entire Coding information section has been removed from this LCD. Slight formatting changes were made and language contained in the various CMS manuals has been removed from the body of the policy and replaced with a reference to the applicable manual. Please see the related Billing and Coding Article A57113 for all codes and information related to coding and billing.",09/20/2019
